location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
AR,2020-03-05,AR,Argentina,0.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.173611,54.477409,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-06,AR,Argentina,7.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.194444,57.374758,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-07,AR,Argentina,1.0,1.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.819444,52.838146,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-08,AR,Argentina,2.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.944444,53.433867,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-09,AR,Argentina,6.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.256944,68.108216,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-10,AR,Argentina,9.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.923611,71.678061,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-11,AR,Argentina,4.0,1.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.8125,75.677514,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-12,AR,Argentina,10.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.069444,72.075607,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-13,AR,Argentina,6.0,1.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,27.104167,63.196406,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-14,AR,Argentina,7.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.194444,63.582621,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-15,AR,Argentina,11.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.013889,79.88384,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-16,AR,Argentina,10.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.638889,78.077242,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-17,AR,Argentina,18.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.506944,88.804301,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-18,AR,Argentina,29.0,1.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.340278,73.721755,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-19,AR,Argentina,22.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.25,59.338819,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-20,AR,Argentina,30.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.333333,51.640719,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-21,AR,Argentina,62.0,1.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.722222,52.034488,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-22,AR,Argentina,54.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.520833,53.074579,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-23,AR,Argentina,33.0,0.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.180556,52.42403,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-24,AR,Argentina,105.0,3.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,26.881944,55.500713,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-25,AR,Argentina,116.0,4.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.069444,85.967817,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-26,AR,Argentina,110.0,4.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.069444,85.382637,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-27,AR,Argentina,82.0,2.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.097222,78.143355,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-28,AR,Argentina,69.0,2.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.493056,77.399187,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-29,AR,Argentina,109.0,3.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.145833,74.142103,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-30,AR,Argentina,84.0,3.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.506944,71.177459,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-03-31,AR,Argentina,90.0,3.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.770833,82.923564,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-01,AR,Argentina,121.0,7.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.368056,90.044165,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-02,AR,Argentina,144.0,5.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.020833,60.524082,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-03,AR,Argentina,107.0,3.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.097222,58.88065,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-04,AR,Argentina,105.0,3.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.597222,58.934287,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-05,AR,Argentina,72.0,9.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.201389,65.71392,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-06,AR,Argentina,105.0,7.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.381944,48.389134,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-07,AR,Argentina,76.0,6.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.652778,50.197948,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-08,AR,Argentina,102.0,11.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.611111,52.950161,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-09,AR,Argentina,100.0,8.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.993056,56.535374,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-10,AR,Argentina,127.0,5.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.284722,56.24802,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-11,AR,Argentina,72.0,5.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.6875,55.536177,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-12,AR,Argentina,71.0,5.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.423611,64.877367,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-13,AR,Argentina,92.0,7.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.118056,74.289929,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-14,AR,Argentina,128.0,9.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.229167,55.378783,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-15,AR,Argentina,130.0,8.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.645833,56.979676,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-16,AR,Argentina,108.0,8.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.534722,55.135771,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-17,AR,Argentina,88.0,6.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.5625,53.343414,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-18,AR,Argentina,122.0,4.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.152778,48.006326,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-19,AR,Argentina,62.0,9.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.993056,53.013187,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-20,AR,Argentina,98.0,7.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.180556,56.999904,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-21,AR,Argentina,160.0,10.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.256944,62.105477,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-22,AR,Argentina,122.0,11.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.979167,66.984338,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-23,AR,Argentina,138.0,10.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.159722,60.027878,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-24,AR,Argentina,191.0,13.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.222222,56.401593,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-25,AR,Argentina,168.0,12.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.736111,78.819933,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-26,AR,Argentina,93.0,6.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.819444,88.976045,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-27,AR,Argentina,127.0,13.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.354167,90.01707,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-28,AR,Argentina,126.0,12.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.388889,70.21729,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-29,AR,Argentina,149.0,10.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.3125,50.320976,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-04-30,AR,Argentina,142.0,9.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.208333,52.048969,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-01,AR,Argentina,140.0,20.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.1875,59.859438,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-02,AR,Argentina,101.0,11.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.652778,63.080949,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-03,AR,Argentina,105.0,9.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.763889,63.01293,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-04,AR,Argentina,121.0,7.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.604167,72.062233,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-05,AR,Argentina,183.0,6.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,13.673611,58.919037,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-06,AR,Argentina,205.0,9.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,9.979167,56.010677,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-07,AR,Argentina,239.0,11.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,12.263889,52.039169,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-08,AR,Argentina,201.0,8.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.090278,53.943354,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
AR,2020-05-09,AR,Argentina,251.0,10.0,0.0,44938712.0,19523766.0,20593330.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.979167,54.411491,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8
